"specimen_no","specimen","year","CS","lnCS","src","CatalogNumber","DateCollected","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_9","RES_10","RES_11","RES_12","RES_13","RES_14","RES_15","RES_16","RES_17","RES_18"
87,"'H72-15.JPG'",1972,6.71,1.9,"reservoir",78619,1972-08-15,0.007797358,0.005626724,-0.004916886,0.004331971,0.012619115,-0.00240638,-0.003251757,-0.000758099,0.002878711,-0.0030933,-0.003299108,0.001451123,0.003527683,-0.002359404,0.003947876,0.000523668,0.000741863,0.001273786
88,"'H72-16.JPG'",1972,5.19,1.65,"reservoir",78619,1972-08-15,9.32693e-05,0.005826089,0.003554472,0.000732815,-0.009585212,-0.002881451,-0.001594867,-0.000722756,0.000884945,0.000683879,-0.000499102,0.000296098,0.001343395,-0.000821929,0.001084917,-0.000960238,-0.001113122,0.001755283
89,"'H72-17.JPG'",1972,4.81,1.57,"reservoir",78619,1972-08-15,-0.01026357,-0.007501583,-0.000223952,0.001745607,0.003587468,-0.002072716,0.004910048,0.001875882,0.000843132,-0.001603232,-0.003318098,0.00377315,-0.00078137,-0.00157805,0.003072939,-0.001007088,0.001907129,0.000638987
90,"'H72-18.JPG'",1972,4.8,1.57,"reservoir",78619,1972-08-15,-0.00957801,0.001256997,-0.006855446,-0.013225304,-0.001601654,-0.00355551,-0.003718652,-0.00220012,-0.000795474,0.003359903,-0.006459364,-6.90572e-05,0.004804338,0.002032325,0.000694869,-0.000975153,-0.000572436,-0.000998155
91,"'H72-19.JPG'",1972,5.06,1.62,"reservoir",78619,1972-08-15,-0.008422582,-0.001534086,-0.000283737,-0.00852692,-0.005491432,-0.002358758,0.00755558,-0.001890665,-0.004172214,0.005346168,0.003233699,0.003258645,-0.00308007,-0.001579138,0.00109532,0.003651798,0.001849936,0.001218089
92,"'H72-2.JPG'",1972,6.47,1.87,"reservoir",78619,1972-08-15,0.00374851,-0.000546354,-0.001558101,-0.001527371,0.003723615,0.003911571,-0.005683805,-0.0006543,-0.004086661,0.000308909,-0.000845992,0.005222454,-0.001064707,-0.0016282,0.000633629,-7.47817e-05,-0.000497073,-0.000628968
93,"'H72-20.JPG'",1972,4.75,1.56,"reservoir",78619,1972-08-15,0.004237711,-0.01119447,-5.73655e-05,-0.007363101,-0.00451209,0.00729811,0.003396023,-0.004397814,4.28758e-05,-0.004773152,0.005458164,0.004998147,0.003102722,7.39295e-05,-2.46835e-05,-0.001592904,-0.000435248,-0.001460106
94,"'H72-21.JPG'",1972,5.99,1.79,"reservoir",78619,1972-08-15,-0.009532187,0.007614449,-0.006362759,0.009596319,0.007877115,-0.002790423,-0.006361864,-0.000933088,-0.00241574,0.002768832,-0.003560261,0.003452637,0.005321624,0.000238814,-0.002244592,-0.001004287,0.00092992,0.002236646
95,"'H72-22.JPG'",1972,4.96,1.6,"reservoir",78619,1972-08-15,-0.010471064,-0.009030273,-0.002056886,-0.013410584,0.002058079,-0.006196304,0.001485692,-0.003628747,-0.002311863,0.002564443,0.003659116,-0.003976154,-7.23532e-05,-0.001715561,-0.001182413,-0.002434631,-0.004411978,-0.002459632
96,"'H72-23.JPG'",1972,4.04,1.4,"reservoir",78619,1972-08-15,0.014216536,-0.016082961,-0.005481496,0.000979436,-0.002667146,-0.000872044,0.002615823,-0.000112429,0.004075171,0.002816059,0.007696067,0.007509798,-0.004572642,0.000863244,-0.000577537,0.000485672,-0.000194298,-0.001346792
97,"'H72-24.JPG'",1972,3.44,1.23,"reservoir",78619,1972-08-15,-0.001712602,-0.006171198,0.003807354,-0.006436168,-0.009970955,-0.00484876,0.003848949,-0.000702371,-0.004563437,0.003341638,0.00097014,0.003896961,0.001369309,0.000530195,0.002665195,-0.001965032,-0.001197683,-0.000613614
98,"'H72-25.JPG'",1972,3.34,1.21,"reservoir",78619,1972-08-15,0.00798469,-0.009169784,0.005624569,-0.002645738,-0.002138726,-0.011607333,-0.008915488,0.003311594,-0.001199515,-0.000232804,-0.003378396,0.002421658,0.002063157,0.002897255,0.001305853,-0.002964369,-0.001356134,-0.000624322
99,"'H72-26.JPG'",1972,3.68,1.3,"reservoir",78619,1972-08-15,0.008043418,-0.007416253,0.004401815,0.002911876,-0.002360619,-0.000330673,0.00252911,0.003140559,0.002883783,0.002230113,0.001093642,0.003708661,-0.000643077,-0.008014271,0.002743413,0.001379799,-0.002192299,-0.001452321
100,"'H72-27.JPG'",1972,3.2,1.16,"reservoir",78619,1972-08-15,0.010391246,-0.006705427,-0.011206289,0.001126965,0.004907619,0.003421206,-0.001879603,0.004224845,-0.00406796,-0.003376024,-0.00827191,-0.003761088,-0.001682986,-0.002882054,0.000767962,-0.005127852,0.002938451,-0.002414753
101,"'H72-28.JPG'",1972,3.48,1.25,"reservoir",78619,1972-08-15,0.004232845,-0.002026546,-0.001735618,-0.006460004,0.002684154,-0.002367833,-0.006277062,-0.007520257,0.003425429,-0.005552294,-0.002885524,0.004210947,0.001438494,-0.001839479,-0.003028546,-0.001164735,0.005758627,-0.00070845
102,"'H72-29.JPG'",1972,4.26,1.45,"reservoir",78619,1972-08-15,-0.01479001,-0.005616787,0.006891597,-0.0064122,-0.001363685,-0.011152372,0.005353772,0.001722054,0.00524213,0.003227143,-0.006250847,-0.000984577,0.000672054,0.000150898,-0.000561654,-0.000367039,-4.16411e-05,0.003032888
103,"'H72-3.JPG'",1972,6.88,1.93,"reservoir",78619,1972-08-15,-0.000319239,0.0029132,0.005712967,-0.004073351,0.00038383,-0.003143787,-0.000630463,0.00016313,-0.003184449,-0.001452481,0.003902537,-0.005219025,-0.004289434,-0.003687192,9.28087e-05,0.000413487,-0.000293768,-0.002040873
104,"'H72-30.JPG'",1972,4.76,1.56,"reservoir",78619,1972-08-15,0.005335677,-0.013416651,0.005939746,0.000663427,-0.006134927,0.004164579,0.001084056,0.003035146,0.008920283,-0.000477054,0.00342827,-0.002509156,-0.001510231,0.00194691,0.000957157,0.000862658,0.00039877,-0.001003356
105,"'H72-31.JPG'",1972,4.64,1.54,"reservoir",78619,1972-08-15,0.000986201,-0.008117445,0.000477036,0.001713314,-0.002615617,-0.00517593,-0.000360048,0.000539796,0.001106977,-0.001649166,0.005926321,0.002022779,0.00316598,0.004014849,-0.001966584,0.001900663,-0.001147144,-0.000442042
106,"'H73-1.JPG'",1973,5.42,1.69,"reservoir",83344,1973-08-29,-0.00900491,0.000405047,0.004940291,0.019205802,0.010523276,-0.006901994,-0.007299816,0.006218487,-0.001551303,0.00143498,0.004335488,0.000378276,0.000926188,0.00363012,-0.000142499,-0.00012702,0.000432906,0.000112125
107,"'H73-10.JPG'",1973,4.22,1.44,"reservoir",83344,1973-08-29,-0.006686604,0.002017483,-0.002204271,0.004537977,0.00057035,0.000719278,-0.003970064,-0.000496846,0.007399331,0.001694515,-0.001332034,0.0043282,0.001942346,0.000893967,-0.001496262,0.001288398,-0.001368558,-0.001692252
108,"'H73-11.JPG'",1973,3.93,1.37,"reservoir",83344,1973-08-29,0.003878068,0.005236155,-0.003928283,0.000277403,-0.010768574,0.004697948,-0.002498189,0.000210591,0.002511985,0.004349124,0.000862243,0.000825328,-0.003677142,0.000576055,0.000639785,0.001004236,-0.000740472,-0.00053989
109,"'H73-12.JPG'",1973,4.4,1.48,"reservoir",83344,1973-08-29,0.010908838,0.000568283,0.011948257,-0.004781871,-0.002310735,-0.000146277,0.001585963,0.002307051,0.001124888,0.002587393,-0.000123349,-0.002862207,0.001369013,0.002335957,0.00150051,-0.001955326,0.000229501,-0.00110168
110,"'H73-13.JPG'",1973,4.26,1.45,"reservoir",83344,1973-08-29,0.011056092,-0.004790344,-0.00088146,0.003252195,-0.00120512,0.006563328,-0.001651344,0.005468422,0.002668491,0.003434269,5.8295e-05,-0.000112948,-0.000638622,-0.000393046,0.000330589,0.000121698,-0.000377158,0.000680619
111,"'H73-14.JPG'",1973,4.58,1.52,"reservoir",83344,1973-08-29,0.001993945,0.007303869,0.006670346,0.007902106,-0.006720586,-0.006955929,-0.002557162,-0.001081463,0.004368481,-0.003884605,0.000983558,0.00214104,-0.001964403,0.001112102,-0.001010319,-0.002275218,-0.000709582,-0.001644921
112,"'H73-15.JPG'",1973,3.76,1.32,"reservoir",83344,1973-08-29,0.004872653,0.007715445,-0.027573631,0.016285149,-0.000950442,-0.001668308,0.025620945,-0.004810328,-0.008898895,-0.030357769,-0.007636873,0.000748456,0.005432251,-0.000855013,-0.005311869,-0.001733341,-0.008137646,-0.002792139
113,"'H73-16.JPG'",1973,4.15,1.42,"reservoir",83344,1973-08-29,0.012806371,0.003744127,-0.009240378,0.008799507,-0.003469503,0.005581649,-0.002622548,0.007591284,-0.002490178,0.005299133,0.005115414,-0.001291253,3.57077e-05,-0.003961497,9.66544e-05,0.00147483,-0.001245276,0.001718299
114,"'H73-17.JPG'",1973,3.94,1.37,"reservoir",83344,1973-08-29,0.007607728,-0.006627553,-0.005973936,0.002846301,0.001178422,0.002788527,-0.007293075,0.003781478,0.003164181,0.001090515,0.001755102,0.002436954,-0.000945735,-0.002570371,-0.000641674,0.001038248,-0.002101092,-0.000984696
115,"'H73-18.JPG'",1973,4.17,1.43,"reservoir",83344,1973-08-29,-0.001143918,0.000631924,0.027430239,-0.007887437,-0.003001106,-0.011139163,-0.008868334,-0.005277977,0.003120292,-0.004744401,0.006010224,-0.004513523,0.005235495,-0.000986447,-0.001316067,-0.002832569,-0.004777158,-0.004950019
116,"'H73-19.JPG'",1973,4.13,1.42,"reservoir",83344,1973-08-29,-0.002964239,0.00585248,-0.003233487,-0.001655792,-0.001691922,-0.001234618,-0.002708583,-0.007496403,0.000391514,-0.002326197,8.03368e-05,0.001787061,-0.005658376,-0.00308611,0.002773268,-0.001227985,0.00104262,-0.001753889
117,"'H73-2.JPG'",1973,6.74,1.91,"reservoir",83344,1973-08-29,0.012252351,0.00439901,0.003957925,0.006391628,0.004899501,-0.004621216,-0.012236819,0.008077345,0.008333195,-0.000652142,0.003892847,-0.002507662,0.00368886,4.46595e-06,0.000172843,-0.000270047,-0.001632617,0.001443791
118,"'H73-20.JPG'",1973,3.62,1.29,"reservoir",83344,1973-08-29,0.00364256,0.00362816,-0.000926563,-0.00579799,-0.001534316,-0.001818612,-0.003241253,0.00407423,0.003767824,0.003266561,-6.897e-05,0.003955891,0.001863836,0.003322224,0.002032668,-0.000282739,0.002213614,-0.002487885
119,"'H73-21.JPG'",1973,3.37,1.21,"reservoir",83344,1973-08-29,0.01133232,-0.001029837,-0.007022927,0.005122551,0.002021793,0.001205141,-0.004621823,0.004073534,0.0021173,0.00114962,-0.001890134,0.001337374,0.001006029,-0.006013774,0.001206082,-0.001435925,-0.001651686,-0.003712886
120,"'H73-22.JPG'",1973,3.99,1.38,"reservoir",83344,1973-08-29,0.00481437,-0.003387544,-0.008256277,0.001287964,-0.009458364,-0.000128168,-0.010409526,0.003090193,-0.002258502,0.007975071,0.004167004,0.0053073,5.4745e-05,-0.00313221,-0.000332093,0.002000536,-0.001079632,-0.000195969
121,"'H73-23.JPG'",1973,3.51,1.26,"reservoir",83344,1973-08-29,0.003377232,0.006825486,-0.008700212,-0.002258884,0.00423357,-0.003719989,-0.001826533,0.001126328,0.003940861,-0.00036867,-0.003822506,0.004569089,-0.001009042,-0.002509455,-0.00177735,0.002624313,-0.002382599,-0.000792022
122,"'H73-24.JPG'",1973,3.53,1.26,"reservoir",83344,1973-08-29,0.014217912,-0.001543747,-0.009565107,0.002657343,-0.005963956,0.005722095,0.004711669,0.002890475,-0.001918638,-0.001207067,0.002656415,0.00177636,0.001669437,0.000125981,0.001861106,0.000724627,-0.001840691,0.001185461
123,"'H73-25.JPG'",1973,3.64,1.29,"reservoir",83344,1973-08-29,0.012311906,0.006499682,0.004718108,0.006311972,0.002108917,0.000757703,-0.001817278,-0.001001788,0.001409803,-0.004061427,-0.003951103,0.002244453,0.005979606,0.001159641,-0.001539604,0.002990418,-0.000590484,0.002028751
124,"'H73-26.JPG'",1973,4.33,1.46,"reservoir",83344,1973-08-29,0.002361252,-0.013388337,-0.011037523,-0.001587304,-0.002889904,-0.005611097,-0.001066882,0.008030774,0.001407061,-4.80331e-05,-0.00524349,0.002992581,-0.004858488,-0.000965731,0.002079445,0.001128594,-0.000403426,0.002794516
125,"'H73-27.JPG'",1973,3.77,1.33,"reservoir",83344,1973-08-29,-0.001513209,-0.003614566,-0.014270571,0.008742619,-0.002745171,-0.008877225,-0.004161048,0.001836827,0.003105779,0.001483402,0.00187744,0.000984643,0.003374328,-0.003072019,-0.000750647,-0.001104908,0.001137341,0.000333254
126,"'H73-28.JPG'",1973,3.29,1.19,"reservoir",83344,1973-08-29,0.003950096,0.018711983,0.000240393,0.011078489,-0.00610617,0.001455187,-0.000478015,0.001708585,0.003986526,0.002879528,-0.001150959,-0.000998794,-0.001910619,0.002868472,-0.001467366,0.00348343,0.000881649,-0.001311322
127,"'H73-29.JPG'",1973,4.11,1.41,"reservoir",83344,1973-08-29,0.002388038,0.002302446,0.003047504,0.008331914,-0.001252849,-0.005502729,-0.001552538,0.006280178,0.002435113,-0.005067215,-0.000540171,0.002227746,0.001708482,0.003050995,-0.003691451,-0.000913166,-0.000486012,0.001534965
128,"'H73-3.JPG'",1973,6.33,1.85,"reservoir",83344,1973-08-29,-0.020343943,0.013864144,-0.00590322,0.000538614,0.006768243,-0.009030746,0.007581421,-0.001809043,-0.002359483,0.004574173,-0.006522516,0.00335561,-0.001551073,0.002625981,0.000529186,-0.00124994,-0.000601481,0.000443757
129,"'H73-30.JPG'",1973,4.27,1.45,"reservoir",83344,1973-08-29,0.000942536,-0.006855548,0.008223966,-0.001915171,-0.00503662,-0.005652956,0.001221448,0.001255379,0.002888939,0.00053279,9.15878e-05,-0.001665691,0.002218614,0.001351195,-8.96348e-05,0.001527508,0.001858606,-0.000277289
130,"'H73-31.JPG'",1973,3.87,1.35,"reservoir",83344,1973-08-29,0.026293996,-0.0015048,-0.010148336,-6.35294e-05,0.005534208,0.004328902,-0.00560626,0.003734331,0.001756467,-0.003320956,0.000994055,-0.002025899,-0.001443072,-0.004056557,0.000662593,0.003102072,0.000577002,0.003117154
131,"'H74-1.JPG'",1974,6.74,1.91,"reservoir",90070,1974-08-08,-0.002814354,0.003061123,-0.004653268,0.004726342,0.001432221,-0.005658568,0.000254058,-0.0017171,0.004964681,-0.001683782,-0.000929984,0.000416426,0.000365616,-0.000996386,-0.000905658,-0.002294425,0.000457769,-0.000106501
132,"'H74-10.JPG'",1974,6.65,1.89,"reservoir",90070,1974-08-08,0.008164251,-0.007203872,0.008868522,0.002185465,0.003945917,0.002505213,-0.001077611,-0.003470147,0.000853858,-0.002362432,0.001105106,0.007283319,-0.008041731,-0.002249671,0.004850748,0.000495268,0.000785365,0.001284935
133,"'H74-11.JPG'",1974,6.27,1.84,"reservoir",90070,1974-08-08,-0.010243565,-0.000164604,-0.003174705,-0.002454812,0.001956108,-0.00390217,0.012649564,0.003004896,-0.000112851,0.002288398,-0.001090312,0.002744354,0.001100838,-0.001211472,-0.000631098,-0.001120776,0.002343838,0.001295416
134,"'H74-12.JPG'",1974,4.67,1.54,"reservoir",90070,1974-08-08,0.014867105,-0.010484074,0.004749784,0.0006514,-0.003450417,0.005077496,-0.00258048,-0.001614093,0.000539564,0.00183823,0.00069534,8.13716e-05,0.000467341,-0.002406723,-0.000643293,0.000128948,0.000286627,-0.000531383
135,"'H74-13.JPG'",1974,8.69,2.16,"reservoir",90070,1974-08-08,0.007116995,-0.008817822,0.002876473,-0.00392831,0.010194127,-0.002640898,-0.005015927,-0.000986278,0.006530926,-0.003832725,0.004217344,0.00669903,0.007070412,-0.000269102,0.004919894,-0.001556432,0.000618986,0.000666857
136,"'H74-14.JPG'",1974,3.44,1.24,"reservoir",90070,1974-08-08,0.006734679,-0.013952583,-0.014640448,0.006263848,-0.010649713,-0.006963349,-0.005320301,0.003410829,0.001678984,-0.00035174,-0.000867662,0.001145247,0.003829366,0.002097992,0.001045779,0.002509298,-0.002621854,-0.000951351
137,"'H74-15.JPG'",1974,5.13,1.64,"reservoir",90070,1974-08-08,0.004830573,-0.004812918,-0.002819748,0.008016101,-0.009364848,0.000840112,0.003020614,0.001729524,0.007097809,0.000840908,0.004646293,-0.00432968,0.000377779,0.00065454,0.001599589,-0.000660669,-0.001355162,-0.001498568
138,"'H74-16.JPG'",1974,5.96,1.78,"reservoir",90070,1974-08-08,0.007455762,-0.000581745,-0.004489736,0.00787692,0.004811628,0.003587564,0.004207237,-0.002000834,0.003426001,-0.003955303,0.00163253,-0.001426878,0.005215194,0.000160473,-0.002171051,0.00127109,-0.000380913,0.001901476
139,"'H74-17.JPG'",1974,7.92,2.07,"reservoir",90070,1974-08-08,-0.005997584,0.004075643,0.00666702,0.003894729,0.011379206,-0.00208911,-0.007107089,-0.004054412,-0.006303172,0.000751397,-0.002700887,0.003523538,-0.001671876,-0.006652522,0.00495902,-0.002411104,-0.004289362,0.001008707
140,"'H74-18.JPG'",1974,6.54,1.88,"reservoir",90070,1974-08-08,-0.00960451,0.0044194,-0.003654666,-0.012292433,-0.002230296,-0.004632556,-0.001087658,-0.00477913,0.00047576,0.004472208,-0.00035496,-0.000603596,-0.002610396,0.000661138,-0.000979013,0.002178193,0.000838861,0.000244832
141,"'H74-19.JPG'",1974,5.92,1.78,"reservoir",90070,1974-08-08,-0.008693238,-0.010386968,-0.005008386,-0.001651813,1.97382e-05,-0.009134693,-0.001843995,-0.004192789,-0.001089684,-0.001287156,-0.000832345,-0.000779745,2.41751e-05,-0.001486391,0.001335343,0.001967867,-0.002485624,-0.001576146
142,"'H74-2.JPG'",1974,6.09,1.81,"reservoir",90070,1974-08-08,-0.008648325,0.002450137,0.008484615,-0.003429214,0.001829984,-0.006666271,0.000375675,0.003066849,0.003137704,-0.001599901,-0.006839667,-0.000600635,-0.001898809,-0.006138582,-0.001542327,0.001967161,-0.001956465,-0.00050811
143,"'H74-20.JPG'",1974,4.98,1.61,"reservoir",90070,1974-08-08,-1.31103e-05,-0.000876645,-0.002316307,0.003145328,0.005326046,-0.001295136,-0.002447316,0.003162183,0.002208701,-0.002119071,-0.005079431,0.000785774,0.003839938,0.002418551,0.000673024,0.00154229,0.000307261,-0.000734243
144,"'H74-21.JPG'",1974,5.59,1.72,"reservoir",90070,1974-08-08,0.008688005,-0.01116226,0.000275646,0.004096435,0.000375425,0.001225232,0.003005289,0.005031424,-0.002446917,-0.003488249,0.010868729,-0.001648394,0.002806635,0.00108993,-0.002140489,-0.000889788,0.003022387,-0.001722405
145,"'H74-22.JPG'",1974,5.55,1.71,"reservoir",90070,1974-08-08,-0.007775669,-0.008004455,-0.002026157,-0.004982547,-0.003380583,-0.003867488,0.011664958,-0.001817722,0.002534779,-0.00353012,0.005986299,0.002942065,0.001276119,-0.003861278,-0.002141985,0.00015783,0.002749287,-0.000637251
146,"'H74-23.JPG'",1974,5.71,1.74,"reservoir",90070,1974-08-08,-0.002850015,-0.009123955,-0.003839635,0.00082013,0.007169277,-0.001628565,0.003575096,-0.007278669,0.002438813,-0.000281906,-0.001931034,0.001405406,-0.000502318,0.000890832,4.57509e-05,0.000139147,0.002064883,-0.000423119
147,"'H74-24.JPG'",1974,4.27,1.45,"reservoir",90070,1974-08-08,0.006296535,-0.006738764,-0.004859609,0.000678845,-0.00049049,-0.00087127,0.004478039,0.000807248,0.001812492,-0.002039034,-0.003101733,0.00154433,0.001599915,-0.001179659,0.001367274,0.000450865,-0.000747605,0.001664427
148,"'H74-25.JPG'",1974,4.66,1.54,"reservoir",90070,1974-08-08,-0.000169516,-0.002371476,0.001978473,-0.004327947,-0.005498072,0.002936551,0.004473199,0.000131901,0.003835684,0.002350166,0.002953683,-0.00011368,-0.001345331,0.001613839,-0.00139576,0.000923373,-0.002831792,-0.000358179
149,"'H74-26.JPG'",1974,3.76,1.32,"reservoir",90070,1974-08-08,0.01291695,-0.002654648,-0.013463601,-0.003855715,-0.007939829,-0.001173147,0.00836152,-0.00057828,0.009094434,0.004916891,-0.003493093,-0.000422196,-0.003363495,0.004613179,-0.002822887,-0.000343824,-0.000552101,0.001637231
150,"'H74-27.JPG'",1974,4.22,1.44,"reservoir",90070,1974-08-08,0.002144367,-0.003925754,-0.00444307,0.006389454,-0.008173719,0.001359834,-0.00214324,-0.007009849,0.001121685,0.00074395,-0.004219601,0.002988227,0.000108951,0.000873258,0.000784581,0.000642338,0.001179119,0.000474946
151,"'H74-28.JPG'",1974,4.17,1.43,"reservoir",90070,1974-08-08,-0.001589378,-0.006533695,0.003285083,0.000537509,-0.011203606,-0.008813904,-0.000369457,-0.000844132,0.003315931,0.000744958,0.001318847,0.000257145,0.001513363,-0.00034788,-0.001402164,0.001087176,-0.001283371,-0.000205221
152,"'H74-29.JPG'",1974,3.18,1.16,"reservoir",90070,1974-08-08,0.012574649,-0.008082045,0.009409559,0.007490698,-0.013943285,-0.00804396,0.006965974,0.002887815,0.000625808,-0.003608745,-0.001530083,-0.001452805,-0.001110774,0.006486688,0.005175703,0.000408162,-0.002978737,-0.000567635
153,"'H74-3.JPG'",1974,7.26,1.98,"reservoir",90070,1974-08-08,0.008964158,0.001198758,0.008052015,0.002599519,0.009552224,0.005891461,0.004015596,0.000429457,0.000236251,-0.00251303,-0.003218907,0.002160586,-0.001361397,-0.00343314,0.00133038,0.000171626,0.00174477,-0.001575338
154,"'H74-30.JPG'",1974,3.68,1.3,"reservoir",90070,1974-08-08,0.000257717,-0.006605532,-0.004617868,-0.005190567,-0.014960494,-0.008557787,0.001519131,-0.00240519,0.001483673,0.008900438,-0.003073787,-0.00150835,0.000329951,0.001137408,-0.000120447,-0.001473796,-0.000177518,-0.000416142
155,"'H74-4.JPG'",1974,5.01,1.61,"reservoir",90070,1974-08-08,0.007417914,0.00155445,-0.001744547,0.00019387,-0.00748708,-0.000684685,0.003215801,-0.003110694,-0.001164933,-0.000700671,0.001149354,0.000611065,-0.000217362,0.001711232,-0.00214677,0.000688445,-0.00261857,-0.002114355
156,"'H75-1.JPG'",1975,6.91,1.93,"reservoir",95395,1975-08-27,0.003457098,0.00426568,-0.001922003,0.004102181,0.004198186,8.71068e-05,0.000349841,-0.001615562,0.000878009,-0.002364831,0.002313294,-0.003949647,-0.004182666,-0.002593908,0.002955521,-0.001517901,0.001542893,-0.002155468
157,"'H75-10.JPG'",1975,5.93,1.78,"reservoir",95395,1975-08-27,0.002437908,0.001664658,0.002726624,-0.004153627,0.005254229,0.003320909,0.004837843,0.001492788,-0.000659449,-0.001520841,-0.005262136,-9.87651e-05,0.001308208,-0.000147133,0.002027249,-0.002757703,0.000819025,0.002559737
